Name,YSI,HOMO,IP,Dipole module,G of H-bonds H2O,Total FOD,ALogP,AATS0m,AATS4e,AATS5e,AATS6e,AATS5p,AATS8p,AATS4i,AATS7i,AATS3s,AATS5s,ATSC4c,ATSC5c,ATSC6c,ATSC1m,ATSC1v,ATSC3e,ATSC4p,ATSC6p,ATSC3i,ATSC5i,ATSC7i,ATSC8i,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC7s,AATSC3c,AATSC4c,AATSC6c,AATSC1e,AATSC3e,AATSC4e,AATSC0i,AATSC7i,AATSC0s,AATSC3s,AATSC4s,AATSC5s,AATSC7s,AATSC8s,MATS1c,MATS2c,MATS4c,MATS5c,MATS6c,MATS3v,MATS1e,MATS7e,MATS8e,MATS1p,MATS6p,MATS8i,MATS1s,MATS2s,MATS3s,MATS5s,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS1e,GATS2i,GATS3i,GATS4i,GATS5i,GATS7i,VE2_DzZ,VE3_DzZ,VE2_Dzp,VR1_Dzp,VR3_Dzp,VE2_Dzs,VE3_Dzs,VR2_Dzs,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,nBondsD,SpMax1_Bhm,SpMin6_Bhm,SpMin7_Bhm,SpMin8_Bhm,SpMin7_Bhp,SpMin4_Bhi,SpMin6_Bhi,SpMin7_Bhi,SpMax2_Bhs,SpMax3_Bhs,SpMin1_Bhs,SpMin5_Bhs,SpMin6_Bhs,SpMin8_Bhs,C1SP2,C3SP2,C1SP3,SCH-7,SC-5,VPC-5,ASP-2,ASP-3,ASP-4,ASP-5,ASP-6,ASP-7,AVP-3,AVP-4,AVP-5,AVP-6,VE2_Dt,VR2_Dt,VR3_Dt,nHAvin,nsCH3,SHCsats,SHCsatu,SssCH2,SaasC,minwHBa,minHother,mindssC,minaasC,minssssC,maxHBa,maxwHBa,maxHCsats,maxsCH3,maxssCH2,maxdsCH,maxsssCH,hmax,hmin,gmin,ETA_Shape_Y,ETA_BetaP_s,ETA_BetaP_ns_d,ETA_EtaP_F_L,ETA_Eta_B_RC,IC1,BIC2,MIC0,MIC5,nAtomLC,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-22,MDEC-33,MLFER_BH,MLFER_S,TPC,piPC7,R_TpiPCTPC,PetitjeanNumber,nFRing,nF12Ring,n6HeteroRing,RotBtFrac,LipinskiFailures,GGI2,GGI3,GGI4,GGI5,GGI7,GGI8,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI10,VE2_D,VE3_D,VR2_D,TWC,SRW9,WTPT-2,WTPT-3,WPATH,Set
M282,38.064,-9.2919,9.0569,1.7088,-3.8037,0.0188,-0.6028,95.33484546,7.784922857,7.41888,6.718464,0.613298791,0.0,164.5475714,0.0,3.575,2.333333333,-0.09915726,-0.000803,0.020276181,-8.268964615,-3.825406486,0.22937742,-1.305134652,0.33072832,-0.165524157,3.073622736,0.0,0.0,-4.991452991,-8.719099277,4.992439185,-1.609138725,-3.520710059,0.0,0.007660708,-0.007082661,0.010138091,-0.020341349,0.011468871,-0.016665182,1.299419198,0.0,1.882642998,0.249621959,-0.11493848,-0.391190007,0.0,0.0,-0.444268808,-0.164498067,-0.247113507,-0.003113322,0.353717192,-0.164741383,-0.152852383,0.0,0.0,-0.056472175,0.736475329,0.0,-0.20394622,-0.231565392,0.132591235,-0.207787672,1.306292463,1.120573119,0.73603505,1.09296834,0.859661621,0.423761631,0.0,0.0,1.025728882,1.132139479,1.141056584,0.923859381,0.0,0.992381053,1.171631055,0.875464936,1.252980619,0.431537739,0.0,0.037707032,-0.932398967,0.044839481,50.33802315,2.743132503,0.041859606,-0.859266681,3.841506492,16.00072533,-0.404704577,0.169376834,3.994746867,0,3.79462712,0.030360692,0.083923071,0.623281528,0.399277246,0.391507611,0.762243673,1.207644823,3.815573664,2.485242018,1.517225264,0.231218293,0.39445138,1.012812917,1,0,1,0.102062073,0.0,0.126366482,0.319841343,0.228010571,0.157623474,0.12319982,0.102062073,0.0,0.081770877,0.044727209,0.02687529,0.0124226,0.01521565,3.390273668,2.216774557,0,0,0.0,0.0,-0.006944444,0.611111111,0.611111111,0.547708333,0.0,0.611111111,0.0,8.332731481,1.74162037,0.0,0.0,0.0,0.0,0.0,0.759791667,0.347222222,-0.006944444,0.1579,0.60714,0.0,0.29567,0.06815,3.026986833,0.85801188,13.52634908,27.75104172,2,0,0.0,0.0,0.0,3.301927249,0.0,0.589,0.775,46,0.0,2.601902174,0.5,0,0,0,0.285714286,0,0.444444444,0.222222222,0.125,0.0,0.0,0.0,0.142857143,0.055555556,0.055555556,0.0625,0.0,0.0,0.0,0.017762034,-1.459347326,5.106247612,72.18791141,6.259581464,1.940748052,5.383752169,43,Training
M283,44.116,-9.457,9.0615,4.8759,-1.3857,0.147,0.093,98.82979371,7.507201556,7.4849436,8.094816,0.810673685,0.0,160.5311875,0.0,4.30952381,3.3,-0.011033961,0.014550146,-0.015015233,16.53367829,-42.66313091,-0.269243429,-1.581310838,1.028783693,3.248438659,-1.703515002,0.0,0.0,-0.998015873,-1.584183673,0.20734127,-1.39824263,-1.034297052,0.0,0.001857935,-0.000613,-0.002502539,-0.004132327,-0.012821116,0.002276304,1.344496381,0.0,2.390731293,0.009873394,-0.077680146,-0.103429705,0.0,0.0,-0.344439085,-0.158802275,-0.029311462,0.069573825,-0.119662858,-0.226940159,-0.033356133,0.0,0.0,-0.147973039,0.738748151,0.0,-0.029818009,-0.0301198,0.004129863,-0.04326279,1.180905667,1.114460684,1.23043662,0.605159932,0.572091558,1.249370373,0.0,0.0,0.726564405,1.395097039,1.023670522,0.910376206,1.411156086,0.700203513,1.1227807,0.810631163,1.262107765,0.94711848,0.0,0.010319844,-1.995396111,0.00834028,49.68020349,3.124485227,0.006790254,-2.330260364,6.551612864,16.00072569,-0.399059779,0.163694184,3.594840979,1,3.845785887,0.083923071,0.083923071,0.331858299,0.399277246,0.328718035,1.130084332,1.207644823,3.845936008,2.791724562,1.549918542,0.243283906,0.529411765,0.635831917,1,0,1,0.166666667,0.0,0.258955416,0.319249794,0.216433342,0.141312394,0.115323623,0.094839266,0.0,0.079754589,0.043063425,0.026628077,0.011893121,0.007064848,4.110900438,2.794466905,1,1,0.0,0.0,0.0,1.161666667,0.391203704,0.545555556,0.0,0.391203704,0.0,9.926064815,1.753703704,0.0,1.798611111,0.0,0.6875,0.0,0.773333333,0.279513889,0.391203704,0.27273,0.59375,0.0,0.30632,0.17431,2.985228136,0.770595235,13.22934321,29.58264137,1,0,0.0,1.040041912,1.154700538,1.650963624,0.5,0.492,0.924,60,0.0,3.155208333,0.4,0,0,0,0.25,0,0.666666667,0.569444444,0.205,0.0,0.0,0.0,0.25,0.066666667,0.094907407,0.068333333,0.0,0.0,0.0,0.011581216,-1.903143423,9.814046453,76.92012489,6.529418838,1.93321034,5.391638593,63,Training
M284,109.8,-11.2367,7.9366,0.1451,-0.54,0.0,1.0494,46.733529,6.953288333,6.948630444,6.965035111,0.91472186,0.797828212,166.8260839,162.2357105,1.511243386,1.366402116,-0.00213954,0.002561023,0.018317816,-56.12113772,-104.359652,-0.090226014,-0.142147749,1.949064323,-20.79852161,4.674965174,-26.76040149,9.191540844,-2.134827222,0.581258488,-1.361060812,-0.405211005,-0.377018259,-2.680473819,-0.000161,-1.49e-05,0.00017,-0.000239,-0.000716,-2.33e-05,1.187921272,-0.270307086,0.109853629,-0.01080207,-0.002813965,-0.002992208,-0.027075493,0.002828054,-0.13282197,-0.078914911,-0.010803784,0.014779541,0.123329779,-0.138955026,-0.046376812,-0.227546296,0.071643519,-0.046376812,0.082523148,0.071643519,-0.422464763,0.058791209,-0.09833148,-0.027238139,1.654445349,1.203002807,1.195576323,0.946382147,0.888595572,0.80007001,1.317003339,0.777469672,1.301203704,1.215410053,0.938368056,0.893683862,0.875810185,1.566666667,1.301203704,1.215410053,0.938368056,0.893683862,1.273905724,0.000816,-6.603924473,0.000816,113.5153918,7.097907657,0.000565,-7.157115242,7.344393086,12.11026459,-0.164721801,0.056145332,5.461011251,0,3.598022032,1.377149491,1.249629723,1.097900315,1.058262671,1.147724395,0.856522582,0.631337262,3.544293713,3.421875686,1.886970565,1.165133897,1.046022605,0.764239427,0,0,5,0.0,0.0,0.98559856,0.367140368,0.25494058,0.16981645,0.107974306,0.084930461,0.055504449,0.25494058,0.16981645,0.107974306,0.084930461,0.000816,7.567692785,7.097907657,0,5,3.0,0.0,9.961896314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.427518896,1.446860355,0.0,0.951672336,0.2,0.2,0.886401498,0.2,0.46667,0.0,0.0,0.35627,1.384035396,0.468590524,6.690880829,17.72205764,15,12,1.57018621,8.210288418,4.10809684,7.213012943,0.595275394,0.139,0.01,118,2.197224577,1.0,0.454545455,0,0,0,1.0,1,1.333333333,0.625,0.24,0.388888889,0.09375,0.049382716,0.25,0.083333333,0.044642857,0.02,0.035353535,0.013605442,0.00661157,0.000816,-6.603924473,7.567692785,91.91399467,0.0,1.887268273,0.0,484,Training
M285,99.3,-11.0842,8.2386,0.1596,-0.4283,0.0,3.8882,46.25229253,6.877015556,7.065990667,6.843109231,1.091448408,0.444612905,172.9134926,153.1225477,1.820707071,1.733333333,0.065526164,-0.064291906,0.069180087,-56.67633108,-105.3920578,-0.292606825,9.370061001,9.358909485,-67.45049616,-52.79129538,-63.78569597,44.15932798,-3.79745691,5.938827331,-10.14825716,8.961565097,-8.630193906,-9.634695291,-0.00082,0.000428,0.000591,-0.0003,-0.002955624,0.001443149,1.181216592,-1.181216592,0.149546014,-0.102507648,0.058572321,-0.095891043,-0.178420283,0.054035857,-0.258048616,0.316770528,0.327162732,-0.545700443,0.45168509,-0.576793577,-0.058558559,-1.0,0.461538462,-0.058558559,0.367850099,0.461538462,-0.686303618,0.551560758,-0.685458911,-0.641214304,1.786186335,0.714165546,1.96310956,0.410304575,1.812606013,0.214219688,2.595712874,0.0,1.001424501,1.866291116,0.500712251,1.652350427,0.346646943,1.583333333,1.001424501,1.866291116,0.500712251,1.652350427,2.253205128,3.24e-17,-42.58084512,3.24e-17,3000026.752,17.89695812,1.2e-16,-41.00622145,250002.1996,12.11019763,-0.15933589,0.062010349,6.576014969,0,3.654886328,1.249629723,1.249629723,1.143190025,1.058262671,0.631337262,0.631337262,0.631337262,3.500430735,3.159788353,1.948959625,0.891831427,0.891831427,0.836363004,0,0,7,0.0,0.0,3.437212753,0.390278844,0.19216683,0.166379928,0.072168784,0.072168784,0.0,0.19216683,0.166379928,0.072168784,0.072168784,3.24e-17,250002.2293,17.89695812,0,7,2.0,0.0,2.675138889,0.0,0.0,0.0,0.0,0.0,0.490740741,0.0,0.0,0.2,2.371527778,1.337569444,0.0,0.851851852,0.2,0.0,0.490740741,0.08333,0.45833,0.0,0.0,0.81305,1.409429694,0.402470779,6.679290299,13.35848055,12,7,5.378983241,5.200980012,2.729838563,0.5,0.0,0.205,-0.07,78,0.0,1.0,0.5,0,0,0,1.0,1,1.111111111,1.375,0.24,0.5,0.0,0.0,0.590909091,0.065359477,0.1375,0.018461538,0.083333333,0.0,0.0,3.24e-17,-42.58084512,250002.2293,87.67308199,0.0,1.821906304,0.0,211,Training
M287,60.9,-11.1539,8.618,0.0685,-0.3344,0.0,1.2792,45.09238923,6.95617916,6.85152,6.718464,0.66759004,0.0,166.3460797,0.0,1.687830688,1.333333333,-0.015444237,-0.007079366,0.019314675,-58.02572029,-107.9013047,-0.06286845,-3.1205108,3.430179811,-14.49217091,-3.105465196,0.0,0.0,-2.318211703,1.12886259,-0.08086785,-0.917159763,-1.704142012,0.0,-0.000151,-0.000191,0.000537,-0.000455,-0.000998,-0.000908,1.164549448,0.0,0.151873767,-0.001283617,-0.01132296,-0.023668639,0.0,0.0,-0.257684617,0.058280223,-0.140212289,-0.072304702,0.394538657,-0.197530864,-0.09,0.0,0.0,-0.09,0.444444444,0.0,-0.610562771,0.154852092,-0.008451866,-0.155844156,1.79331324,0.958682833,1.257129627,1.145383691,0.863543717,0.0,0.0,0.0,1.128472222,1.36133157,1.114540466,0.752314815,0.0,1.625,1.128472222,1.36133157,1.114540466,0.752314815,0.0,1.04e-16,-27.77751804,1.04e-16,3000010.529,11.93130108,4.16e-17,-28.51055062,375001.2689,12.11011416,-0.163300419,0.057616875,6.064293842,0,3.591951482,0.766521467,0.440344289,0.263051868,0.188893887,0.631337262,0.071596323,0.40108138,3.228626935,2.873197549,1.901729854,0.898315104,0.472596472,0.136150722,0,0,5,0.0,0.384900179,1.539600718,0.371905625,0.262891712,0.19245009,0.0,0.0,0.0,0.262891712,0.19245009,0.0,0.0,1.04e-16,375001.3161,11.93130108,0,5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.314814815,0.0,0.0,0.87037037,0.2,0.2,0.842592593,0.375,0.4375,0.0,0.0,0.3606,1.184163641,0.374717972,6.648700044,6.153459083,8,5,3.221970075,0.0,8.480997324,0.0,2.381101578,0.139,0.01,36,0.0,1.0,0.5,0,0,0,1.0,0,1.333333333,0.5,0.0,0.0,0.0,0.0,0.357142857,0.148148148,0.0625,0.0,0.0,0.0,0.0,1.04e-16,-27.77751804,375001.3161,73.38015696,0.0,1.79188613,0.0,65,Training
M288,60.2,-11.1847,8.4845,0.0536,-0.3687,0.0,0.4372,45.47235755,6.956471951,6.886101556,6.932407644,0.779246784,0.444612905,166.4135725,174.3192839,1.546296296,1.310185185,-0.012961796,0.011614815,-0.005286055,-57.58193056,-107.0760587,-0.043258435,-2.10858453,-1.121307437,-9.971752752,8.879670312,-1.404105994,9.477715458,-1.701347602,0.283690052,0.146452636,-1.779924693,1.336107808,-0.923900119,-9.75e-05,-0.00016,-0.000117,-0.000403,-0.000601,-0.000613,1.170088328,-0.039002944,0.126238605,0.002034064,-0.021974379,0.018557053,-0.025663892,0.045217334,-0.187759506,-0.069086293,-0.115416752,0.116350564,-0.084724275,-0.118364198,-0.079365079,-0.033333333,0.45,-0.079365079,-0.115679012,0.45,-0.481329895,0.041615792,0.016112855,0.146999826,1.720300521,1.145862323,1.121599445,1.081170224,0.674944427,1.054775825,0.876771759,2.1e-05,1.25308642,1.190432099,1.058161866,0.689197531,1.002469136,1.611111111,1.25308642,1.190432099,1.058161866,0.689197531,0.751851852,0.014764778,-1.816457618,0.014764778,39.2642408,3.303282781,0.01013174,-2.155371904,4.02737567,12.11013444,-0.163405954,0.057512156,5.205588323,0,3.57434346,0.91441315,0.644839656,0.53832236,0.410363614,0.747451194,0.233267469,0.129595693,3.342165686,3.031777623,1.874345643,0.867170067,0.586927391,0.157875446,0,0,4,0.0,0.23570226,0.61785113,0.373725483,0.268886316,0.171886551,0.139419384,0.11785113,0.0,0.268886316,0.171886551,0.139419384,0.11785113,0.014764778,4.362693422,3.303282781,0,4,1.8,0.0,4.157314815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.347546296,1.41087963,0.0,0.92125,0.2,0.2,0.871805556,0.22222,0.44444,0.0,0.0,0.23327,1.368551705,0.542252714,6.65913786,14.83156558,9,7,1.55976947,4.008290259,4.242042245,2.381101578,1.0,0.121,0.049,45,0.0,1.0,0.5,0,0,0,1.0,1,1.111111111,0.375,0.24,0.111111111,0.0,0.0,0.25,0.12345679,0.046875,0.048,0.027777778,0.0,0.0,0.014764778,-1.816457618,4.362693422,74.7986495,0.0,1.832382288,0.0,102,Training
M289,56.1,-11.2983,8.6499,0.0817,-0.3436,0.0,0.532,45.09238923,6.919694944,6.94110237,6.8249088,0.853516437,0.0,169.3997466,184.917652,1.566137566,1.5,0.008513475,-0.012088906,0.00138496,-58.02572029,-107.9013047,-0.066517065,0.74439666,0.571696635,-15.3332344,-11.58079729,9.316395587,0.0,-1.752629849,0.743754109,-1.533037475,1.304733728,-0.883629191,0.855029586,-0.000258,0.000118,3.08e-05,-0.000455,-0.001055826,0.000244,1.164549448,0.517577533,0.134122288,-0.024333928,0.018121302,-0.016363504,0.047501644,0.0,-0.201970052,-0.032388529,0.08535071,-0.161594291,0.022215568,-0.208994709,-0.09,0.444444444,0.0,-0.09,0.059259259,0.0,-0.522696078,0.115527982,-0.181430906,-0.122004357,1.736836292,1.097051805,1.26310628,0.77917945,1.144207119,0.699032655,1.87e-05,0.0,1.222511574,1.28968254,0.815007716,1.086676955,0.601851852,1.625,1.222511574,1.28968254,0.815007716,1.086676955,0.0,0.000631,-4.231213432,0.000631,29.16758065,2.698446273,0.000347,-4.708248382,3.484023522,12.11011416,-0.164612092,0.056117657,5.441366761,0,3.553387335,0.837005275,0.424899233,0.340133507,0.169673593,0.631337262,0.106465709,0.433539355,3.296195697,2.922472865,1.864903225,0.805262811,0.496493089,0.060043016,0,0,4,0.0,0.0,0.902368927,0.39287114,0.261782812,0.194280904,0.166666667,0.0,0.0,0.261782812,0.194280904,0.166666667,0.0,0.000631,3.645947581,2.698446273,0,4,1.6,0.0,2.716944444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.319444444,1.385416667,0.0,0.925925926,0.2,0.2,0.879583333,0.25,0.4375,0.0,0.0,0.25011,1.352030102,0.533682756,6.648700044,12.94782648,8,6,1.639769145,3.486742171,4.085857991,0.5,0.5,0.121,0.049,36,0.0,1.0,0.4,0,0,0,1.0,0,0.666666667,0.5,0.16,0.0,0.0,0.0,0.357142857,0.083333333,0.083333333,0.032,0.0,0.0,0.0,0.000631,-4.231213432,3.645947581,71.12059119,0.0,1.812079278,0.0,71,Training
M290,56.1,-11.2576,8.6829,0.0244,-0.354,0.0,1.657,45.09238923,6.886101556,6.933461689,6.984576,0.890836257,0.0,171.9734093,184.917652,1.589065256,1.444444444,0.009164506,0.011105438,-0.026597569,-58.02572029,-107.9013047,-0.090233065,1.59598644,-4.001876446,-20.80014709,4.787592177,18.63279117,0.0,-1.835963182,1.382642998,-2.524490467,0.394477318,2.650394477,1.710059172,-0.000376,0.000127,-0.000739,-0.000455,-0.001432271,0.000522,1.164549448,0.517577533,0.134122288,-0.040071277,0.005478852,0.058897655,0.047501644,0.0,-0.19375071,-0.008370881,0.09198379,0.178343752,-0.533917517,-0.2835097,-0.09,0.444444444,0.0,-0.09,-0.518518519,0.0,-0.54754902,0.214767157,-0.298766729,0.439133987,1.727684548,1.084849934,1.386610512,0.680708671,0.710031646,1.706004968,0.0,0.0,1.222511574,1.36133157,0.689621914,0.802469136,1.50462963,1.625,1.222511574,1.36133157,0.689621914,0.802469136,0.0,1.39e-16,-27.54737238,1.39e-16,28.15755615,2.670252594,8.33e-17,-27.95603288,3.517390557,12.11011416,-0.164718465,0.055995246,5.749051238,0,3.53563143,0.796661299,0.397466728,0.365835021,0.137099727,0.631337262,0.079600261,0.482408586,3.345592379,2.725831247,1.850241512,0.878556837,0.482190769,0.028680321,0,0,4,0.0,0.0,0.333333333,0.420630496,0.264273441,0.166666667,0.166666667,0.0,0.0,0.264273441,0.166666667,0.166666667,0.0,1.39e-16,3.519694518,2.670252594,0,4,1.6,0.0,2.773148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.280138889,1.386574074,0.0,0.886481481,0.2,0.2,0.886481481,0.25,0.4375,0.0,0.0,0.28812,1.352030102,0.473676984,6.648700044,9.625661715,8,6,1.62865057,3.265986324,4.0,1.0,0.333333333,0.121,0.049,36,0.0,1.0,0.4,0,0,0,1.0,0,0.666666667,0.25,0.32,0.0,0.0,0.0,0.357142857,0.083333333,0.05,0.08,0.0,0.0,0.0,1.39e-16,-27.54737238,3.519694518,70.292938,0.0,1.812740089,0.0,74,Training
M291,55.3,-10.9787,8.875,0.0505,-0.3159,0.0,2.1291,44.61329874,6.895872,6.718464,0.0,0.444612905,0.0,170.7864946,0.0,1.916666667,1.0,-0.025211088,0.029502233,0.0,-58.58770946,-108.9463475,-0.128846473,-3.475873664,0.0,-29.70114757,27.34489787,0.0,0.0,-2.62505251,2.877205419,-1.377599244,-3.965855388,3.182183365,0.0,-0.000493,-0.000311,0.0,-0.000522,-0.002386046,-0.001011205,1.157455995,0.0,0.166010292,-0.025511097,-0.048961178,0.058929322,0.0,0.0,-0.326608638,0.297307362,-0.234035141,0.41080492,0.0,-0.475198413,-0.103896104,0.0,0.0,-0.103896104,0.0,0.0,-0.718754044,0.412654481,-0.15367178,0.354973905,1.865358531,0.68757046,1.680400774,1.140016188,2.22e-05,0.0,0.0,0.0,0.968112245,1.756944444,1.003968254,0.0,0.0,1.642857143,0.968112245,1.756944444,1.003968254,0.0,0.0,0.007821563,-2.033472543,0.007821563,19.75447612,2.088366073,0.008557759,-1.97050477,2.557227209,12.11009426,-0.158279836,0.063161064,6.069125,0,3.592210092,0.515601121,0.083923071,0.083923071,0.399277246,0.631337262,0.260760981,1.138209059,3.07441959,2.588679096,1.893648603,0.919804923,0.222356381,0.556291391,0,0,5,0.0,0.866025404,0.577350269,0.391191771,0.288675135,0.0,0.0,0.0,0.0,0.288675135,0.0,0.0,0.0,0.007821563,2.822068017,2.088366073,0,5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,2.261574074,0.0,0.0,0.798611111,0.2,0.0,0.5,0.14286,0.42857,0.0,0.0,0.47063,1.236186283,0.377155479,6.634953582,1.043507705,7,4,3.920263408,0.0,3.298769777,0.0,0.0,0.154,0.009,28,0.0,1.0,0.333333333,0,0,0,1.0,0,1.333333333,0.0,0.0,0.0,0.0,0.0,0.583333333,0.148148148,0.0,0.0,0.0,0.0,0.0,0.007821563,-2.033472543,2.822068017,71.22619739,0.0,1.75615072,0.0,42,Training
M292,55.2,-11.2267,8.6051,0.0456,-0.3317,0.0,-0.2066,45.09238923,6.985893556,6.851849389,6.784992,0.681568155,0.0,164.0246332,184.917652,1.554232804,1.305555556,-0.021532739,0.001156633,0.007892153,-58.02572029,-107.9013047,-0.019085065,-3.978055753,1.572165747,-4.399409027,2.361447493,4.658197794,0.0,-1.641518738,-0.284023669,1.370808679,-1.861932939,-0.156804734,0.427514793,2.72e-05,-0.000299,0.000219,-0.000455,-0.000303,-0.001301963,1.164549448,0.517577533,0.134122288,0.021758868,-0.02586018,-0.002177844,0.047501644,0.0,-0.219231549,-0.065863163,-0.215707704,0.01158676,0.158121848,-0.059964727,-0.09,0.444444444,0.0,-0.09,0.203703704,0.0,-0.489558824,-0.044117647,0.162231559,-0.016237745,1.755319385,1.112007843,1.012429161,1.291865768,0.761583031,0.447480228,0.0,0.0,1.222511574,1.14638448,1.253858025,0.689621914,0.376157407,1.625,1.222511574,1.14638448,1.253858025,0.689621914,0.0,5.55e-17,-28.28040497,5.55e-17,29.18724838,2.698985532,4.86e-17,-28.38723008,3.300164931,12.11011416,-0.169035856,0.051418417,5.512550154,0,3.574523796,0.843000671,0.542599084,0.287950024,0.297377104,0.826955631,0.110752411,0.280447435,3.226731387,2.942340846,1.881570033,0.603807729,0.498450375,0.11930666,0,0,4,0.0,0.166666667,1.138071187,0.346383044,0.282413203,0.201184464,0.166666667,0.0,0.0,0.282413203,0.201184464,0.166666667,0.0,5.55e-17,3.648406047,2.698985532,0,4,1.6,0.0,2.656759259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.327546296,1.32837963,0.0,0.916666667,0.2,0.2,0.916666667,0.25,0.4375,0.0,0.0,0.19527,1.352030102,0.50680595,6.648700044,10.09081173,8,6,1.668817935,3.614408014,4.298279727,0.333333333,1.0,0.121,0.049,36,0.0,1.0,0.4,0,0,0,1.0,0,1.333333333,0.375,0.08,0.0,0.0,0.0,0.285714286,0.166666667,0.046875,0.02,0.0,0.0,0.0,5.55e-17,-28.28040497,3.648406047,72.18926213,0.0,1.811450719,0.0,68,Training
M293,52.8,-11.2284,8.7064,0.0683,-0.3544,0.0,1.0939,45.09238923,6.86747516,6.932934667,6.918048,0.868471273,0.0,173.4116585,184.917652,1.688492063,1.45,0.015800727,0.002828614,-0.015115395,-58.02572029,-107.9013047,-0.13401645,2.453531393,-2.143862382,-30.89290898,-0.679320512,13.97459338,0.0,-1.98881287,2.414940828,-3.916327663,1.233265533,1.386002219,1.320543639,-0.00057,0.000195,-0.00042,-0.000455,-0.002127245,0.000714,1.164549448,0.517577533,0.13618713,-0.062163931,0.0152255,0.030800049,0.048909024,0.0,-0.227916871,0.11975182,0.142723797,0.045990225,-0.307200093,-0.421075838,-0.09,0.444444444,0.0,-0.09,-0.277777778,0.0,-0.584141208,0.369427472,-0.45645966,0.226159765,1.763283632,0.940820702,1.593279874,0.603326428,0.881922287,1.300651208,9.25e-05,0.0,1.128472222,1.57627866,0.612997257,0.902777778,1.128472222,1.625,1.128472222,1.57627866,0.612997257,0.902777778,0.0,0.019425901,-1.489365175,0.019425901,34.42330358,2.830987012,0.016221526,-1.633579713,9.465639302,12.11011416,-0.159448846,0.061790222,5.205589227,0,3.57125256,0.866487835,0.57735301,0.083923071,0.322540888,0.631337262,0.159166486,0.284658169,3.288705391,2.710328052,1.864826249,0.883583662,0.548613506,0.581818182,0,0,4,0.0,0.0,0.780330086,0.40713484,0.256066017,0.176776695,0.176776695,0.0,0.0,0.256066017,0.176776695,0.176776695,0.0,0.019425901,4.302912948,2.830987012,0,4,1.4,0.0,4.073680556,0.0,0.0,0.0,0.0,0.0,0.551597222,0.0,0.0,0.2,2.294305556,1.378472222,0.0,0.0,0.2,0.0,0.551597222,0.0,0.4375,0.0,0.0,0.35334,1.322995967,0.488049468,6.648700044,12.20153287,8,6,1.897366596,4.669630297,0.0,2.381101578,0.0,0.136,0.048,36,0.0,1.0,0.4,0,0,0,1.0,0,0.666666667,0.375,0.24,0.0,0.0,0.0,0.428571429,0.074074074,0.075,0.06,0.0,0.0,0.0,0.019425901,-1.489365175,4.302912948,72.43313008,0.0,1.805060369,0.0,71,Training
